address,categories,coordinates,name,phone,price,query_offset,rating,restaurant_id,transactions,url,zip_code
,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 44.9996986, 'longitude': -93.300972}",Mr BBQ Express,(612) 588-4227,$,751,2.5,90Ni5wH0XAtIU4acNRyj2w,"['pickup', 'delivery']",https://www.yelp.com/biz/mr-bbq-express-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55411.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.94813, 'longitude': -93.26991}",Taqueria El Victor hugo,(612) 232-2087,,751,4.5,lAyb_J1VX-1Tli8uumVBvw,"['pickup', 'delivery']",https://www.yelp.com/biz/taqueria-el-victor-hugo-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 44.9734535, 'longitude': -93.2351151}",Campus Club,(612) 626-7788,$$$,751,4.0,WWrAV3d1oapOEtDRKxQd8A,[],https://www.yelp.com/biz/campus-club-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55455.0
,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.97474, 'longitude': -93.27266}",Hibachi Daruma,(612) 354-2250,$$,751,3.5,CeUsGqy_TNWB2gDdwD-zTw,"['pickup', 'delivery']",https://www.yelp.com/biz/hibachi-daruma-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}]","{'latitude': 44.924211, 'longitude': -93.41033}",Tibet Corner,(952) 426-3885,$$,751,4.0,12uauxTaDO1EevTNeAgFRQ,"['pickup', 'delivery']",https://www.yelp.com/biz/tibet-corner-hopkins?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55343.0
,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.947705, 'longitude': -93.297143}",Roat Osha,(612) 377-4418,$$,751,3.0,9GF_0ut2-LT3AR_FguWyhQ,"['pickup', 'delivery']",https://www.yelp.com/biz/roat-osha-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 45.020324, 'longitude': -93.236869}",Hazel's Northeast,(612) 788-4778,$$,751,4.0,DU_qwbYqbMaJZxxl_CZ3gQ,['delivery'],https://www.yelp.com/biz/hazels-northeast-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55418.0
,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.8732351, 'longitude': -93.3286851}",Capriotti's Sandwich Shop,(952) 217-5392,$,751,4.0,Pq8KfgMTdJFEuEbnZJsN7Q,"['pickup', 'delivery']",https://www.yelp.com/biz/capriottis-sandwich-shop-edina?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55435.0
,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.9736018, 'longitude': -93.2268074}",Punch Neapolitan Pizza - Stadium Village,(612) 331-3122,$,751,4.5,rurrg4cVCr7ciCPEYMLuIA,['delivery'],https://www.yelp.com/biz/punch-neapolitan-pizza-stadium-village-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.88587, 'longitude': -93.28614}",Taqueria El Ranchito,(612) 866-8372,$,751,4.0,nvaYvS6ow9ETCnFYiGJCew,['delivery'],https://www.yelp.com/biz/taqueria-el-ranchito-richfield?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55423.0
,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 44.9479979150435, 'longitude': -93.2546190987419}",Logan's Burgers & Chicken,(612) 808-9924,,751,5.0,X7haE_WFC1Ki6UshKsEeVw,"['pickup', 'delivery']",https://www.yelp.com/biz/logans-burgers-and-chicken-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 44.9697456, 'longitude': -93.246521}",Lucky Dragon,(612) 375-1690,$,751,3.5,3EaXA1nq65vxFmdSTcQlAA,['delivery'],https://www.yelp.com/biz/lucky-dragon-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55454.0
,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 44.9445, 'longitude': -93.2470169}",Kabab & Currys,(612) 886-1485,,751,4.0,jG9ohAnMqxs6Xsw4sMcqfg,[],https://www.yelp.com/biz/kabab-and-currys-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.972979, 'longitude': -93.248065}",Bullwinkle’s Saloon & Funbar,(612) 309-3062,$$,751,3.0,ps1AVjCzwZaoyl2UTSfhMQ,"['pickup', 'delivery']",https://www.yelp.com/biz/bullwinkle-s-saloon-and-funbar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55454.0
,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'delis', 'title': 'Delis'}]","{'latitude': 44.9499376, 'longitude': -93.3602}","Nelson's Meats, Bakery, Deli & Catering",(952) 935-9092,$$$,751,4.5,OsM3dIah3zF1eEFbt1FoVg,"['pickup', 'delivery']",https://www.yelp.com/biz/nelsons-meats-bakery-deli-and-catering-st-louis-park-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55416.0
,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 45.0029040106887, 'longitude': -93.1658229808959}",Chianti Grill Roseville,(651) 644-2808,$$,751,4.0,c53iwcK-8ILHrI6CMQCm3g,['delivery'],https://www.yelp.com/biz/chianti-grill-roseville-roseville-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55113.0
,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.99517, 'longitude': -93.25804}",Vito Lucco Pizza,(612) 281-5697,$$,751,5.0,uH8rJXz_ln5BZgVgPT6-YA,[],https://www.yelp.com/biz/vito-lucco-pizza-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.9483023698102, 'longitude': -93.2846254985956}",El Chilo Tacos,,,751,4.5,O-qaeJTvRYBZR4TmYsT3IA,[],https://www.yelp.com/biz/el-chilo-tacos-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'falafel', 'title': 'Falafel'}]","{'latitude': 44.97737, 'longitude': -93.27309}",Naf Naf Grill,(612) 216-6264,,751,4.0,AjHEh-kqfsAB8qfyDQjE_g,"['pickup', 'delivery']",https://www.yelp.com/biz/naf-naf-grill-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 44.9842147827148, 'longitude': -93.2402038574219}",Northern Fires Pizza,(612) 209-2906,,751,4.0,7C8mX9gKHMN60BtTrfJSOg,[],https://www.yelp.com/biz/northern-fires-pizza-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.94941, 'longitude': -93.29739}",Uptown Tavern & Rooftop,(612) 824-3333,$$,751,2.5,MY6cgdcuYVgegivXPyWiVQ,['delivery'],https://www.yelp.com/biz/uptown-tavern-and-rooftop-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.936, 'longitude': -93.224716}",The Howe Daily Kitchen & Bar,(612) 729-3663,$$,751,3.5,AcBpqjNxzxOcEJraH9XK5A,"['pickup', 'delivery']",https://www.yelp.com/biz/the-howe-daily-kitchen-and-bar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55406.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]","{'latitude': 44.9884329145916, 'longitude': -93.2546936862924}",Whitey's Old Town Saloon,(612) 623-9478,$$,751,3.5,WCQGrDxBEwtGuutJSAHu9w,['delivery'],https://www.yelp.com/biz/whiteys-old-town-saloon-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.948732, 'longitude': -93.2061658}",Longfellow Grill,(612) 721-2711,$$,751,4.0,i5wbSA8McFgLV1ERVrOn_Q,"['pickup', 'delivery']",https://www.yelp.com/biz/longfellow-grill-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55406.0
,"[{'alias': 'restaurants', 'title': 'Restaurants'}]","{'latitude': 44.9457702636719, 'longitude': -93.2859344482422}",Bumpers Restaurant & Sports Bar,(952) 895-8668,,751,5.0,Zm77_NXKkTS3EqK1QvZyaQ,[],https://www.yelp.com/biz/bumpers-restaurant-and-sports-bar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 44.930205, 'longitude': -93.288696}",Harriet's Inn,(612) 354-3852,$$,751,3.0,h3VCnSfVtjip6BSens8D8Q,['delivery'],https://www.yelp.com/biz/harriets-inn-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.97902, 'longitude': -93.26494}",Eli's Donut Burgers,,$,751,4.0,8_0hQXyyNQYrqds7CVPUbg,[],https://www.yelp.com/biz/elis-donut-burgers-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 44.975817, 'longitude': -93.277104}",Mercy Bar & Dining Room,(612) 252-7000,$$,751,4.0,dHjt62FCBYhOEC6LFlk73w,['delivery'],https://www.yelp.com/biz/mercy-bar-and-dining-room-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 44.99856, 'longitude': -93.24136}",Lien Son Restaurant,(612) 379-8761,$,751,3.5,H5_73iHnFzwcJcKvHfuihg,['delivery'],https://www.yelp.com/biz/lien-son-restaurant-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 45.0008630007505, 'longitude': -93.2643342018127}",The Anchor Fish & Chips Food Truck,(612) 676-1300,$$,751,4.0,ERv86DGRd7Dz902CGiHcjw,[],https://www.yelp.com/biz/the-anchor-fish-and-chips-food-truck-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.916397432682, 'longitude': -93.262844960694}",Pizza Biga,(612) 823-7555,$$,751,4.0,FkmO5k63aMYSdxK3CCWtPg,['delivery'],https://www.yelp.com/biz/pizza-biga-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.9560891, 'longitude': -93.2964327}",Uptown Diner,(612) 874-0481,$$,751,3.5,8CSob0dujFjytEmj-hYahA,['delivery'],https://www.yelp.com/biz/uptown-diner-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55405.0
,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.9288153290285, 'longitude': -93.3552432931166}",Bunny's Bar & Grill,(952) 922-9515,$$,751,4.0,pJKnbEgavlpNnXL8Yoza4A,['delivery'],https://www.yelp.com/biz/bunnys-bar-and-grill-st-louis-park?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55416.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 45.001066, 'longitude': -93.262707}",The Sheridan Room,(612) 886-1111,$$,751,3.5,g45polCAN-EZY_P-pWaOdA,"['pickup', 'delivery']",https://www.yelp.com/biz/the-sheridan-room-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 44.98764209357, 'longitude': -93.2297119125724}",Blue Door Pub Como Ave,(612) 367-4964,$$,751,4.0,TuFYsQCKhNKuiKIZ6Bw3EA,"['pickup', 'delivery']",https://www.yelp.com/biz/blue-door-pub-como-ave-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 44.9764515417917, 'longitude': -93.276519230548}",CRAVE - LaSalle Plaza,(612) 332-1133,$$,751,3.0,_NE_Uwl5rekWUJmglaoJiA,"['pickup', 'delivery']",https://www.yelp.com/biz/crave-lasalle-plaza-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 45.0575294494629, 'longitude': -93.2469024658203}",Asia Chow Mein,(763) 571-4425,$$,751,4.0,B_j0HM8Ejuo6ANXUvjR58g,"['pickup', 'delivery']",https://www.yelp.com/biz/asia-chow-mein-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55421.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 44.9550656, 'longitude': -93.2882428}",French Meadow Bakery & Cafe,(612) 870-7855,$$,751,3.5,52Sw9P9nW1-5yu6dZOpyeg,"['pickup', 'delivery']",https://www.yelp.com/biz/french-meadow-bakery-and-cafe-minneapolis-4?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breweries', 'title': 'Breweries'}]","{'latitude': 45.051603, 'longitude': -93.148454}",Namaste India Grill & Brew House,(651) 330-6522,$$,751,4.5,nAbEBGOVUVSDf3mXbo621A,['delivery'],https://www.yelp.com/biz/namaste-india-grill-and-brew-house-arden-hills?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55126.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.945327, 'longitude': -93.187177}",Stewart's,(651) 645-4128,$$,751,4.5,Ek5oUf3SZxyVAj5zOfVJHg,['delivery'],https://www.yelp.com/biz/stewarts-saint-paul?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55104.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.948103, 'longitude': -93.269167}",Pollo Movil Mexican Grill,(612) 822-6172,$$,751,4.5,2UDx_YIpaKBU9GDAtE5Jwg,"['pickup', 'delivery']",https://www.yelp.com/biz/pollo-movil-mexican-grill-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'french', 'title': 'French'}]","{'latitude': 44.8791782009315, 'longitude': -93.1986112070118}",La Voya Brasserie,(612) 540-5629,,751,3.5,lQH_aET2eSw3tdYcNT5xNw,['delivery'],https://www.yelp.com/biz/la-voya-brasserie-saint-paul?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55111.0
,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 44.998878, 'longitude': -93.295295}",Hook Fish & Chicken,(612) 521-3333,$,751,3.5,HjFFHiY-eCcRDKlf_C1xrw,"['pickup', 'delivery']",https://www.yelp.com/biz/hook-fish-and-chicken-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55411.0
,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 44.96689, 'longitude': -93.24697}",Soma Grill & Deli,(612) 315-4669,,751,4.0,8Smpm4Q3amjFaJQXvDHVNw,[],https://www.yelp.com/biz/soma-grill-and-deli-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55454.0
,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 45.0341568302054, 'longitude': -93.2880515287811}",Northside Steak House,(612) 353-6804,,751,4.0,uJjQ2jmQTrf8CN6OuT6f9A,"['pickup', 'delivery']",https://www.yelp.com/biz/northside-steak-house-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55412.0
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'somali', 'title': 'Somali'}]","{'latitude': 44.948692, 'longitude': -93.2559268}",Hufan,(612) 871-4181,$,751,4.5,TQaEW59NVcNc1teMr4tqSA,"['pickup', 'delivery']",https://www.yelp.com/biz/hufan-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.963214691287, 'longitude': -93.2523108646274}",Gatherings Cafe,(612) 879-1753,$,801,5.0,3BrweyuHMhBpjGckFwn60g,"['delivery', 'pickup']",https://www.yelp.com/biz/gatherings-cafe-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 45.06762, 'longitude': -93.32783}",Hiep Thanh Bbq & Deli,(763) 537-4430,$,801,3.0,rChQ_1OVgyCXfcBTv7mGiQ,['delivery'],https://www.yelp.com/biz/hiep-thanh-bbq-and-deli-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55429.0
,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 44.9790306091309, 'longitude': -93.2649307250977}",Foomanchew,(855) 436-6626,,801,5.0,QFYe7nAlprpv0c39aurVKA,[],https://www.yelp.com/biz/foomanchew-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pretzels', 'title': 'Pretzels'}]","{'latitude': 45.0233216, 'longitude': -93.1651692}",New Bohemia - Roseville,(651) 797-4149,$$,801,4.5,85VxF697Bt1JUs1rYWCFcA,['delivery'],https://www.yelp.com/biz/new-bohemia-roseville-roseville-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55113.0
