,BusinessName,X,Y,FullAddress,City,ZipCode,Neighborhood,Latitude,Longitude
15050,TASTY POT,-93.23559864080099,44.981188609787594,423 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.981190000000005,-93.2356
28212,BILLS GARDEN,-93.2317532072929,44.9265239649214,4209 28TH AVE S,Minneapolis,55406.0,Ericsson,44.926520000000004,-93.23175
27445,TOWN HALL LANES,-93.2224523966925,44.911898832908605,5019 34TH AVE S,Minneapolis,55417.0,Minnehaha,44.9119,-93.22245
7623,PEOPLE'S ORGANIC CAFE,-93.2720653239584,44.976093892135104,80 8TH ST S #156,Minneapolis,55402.0,Downtown West,44.97609,-93.27207
33758,BOGART'S DOUGHNUT CO,-93.2720653239584,44.976093892135104,80 8TH ST S,Minneapolis,55402.0,Downtown West,44.97609,-93.27207
15909,EDIBLE ARRANGEMENTS,-93.27099972440209,44.975554772268,733 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.97555,-93.271
31726,STARBUCKS COFFEE #2648,-93.27484562144079,44.9787855201956,600 HENNEPIN AVE #180,Minneapolis,55403.0,Downtown West,44.978790000000004,-93.27485
29893,LOEWS HOTEL - APOTHECARY RESTAURANT,-93.27484562144079,44.9787855201956,601 1ST AVE N,Minneapolis,55403.0,Downtown West,44.978790000000004,-93.27485
29883,LOEWS HOTEL - 5TH FLR KITCHEN,-93.27484562144079,44.9787855201956,601 1ST AVE N,Minneapolis,55403.0,Downtown West,44.978790000000004,-93.27485
16436,ROYAL COFFEE & RESTAURANT,-93.26037147869629,44.959675553191204,912 24TH ST E #B131/132,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
20199,KULMIYE COFFE,-93.26037147869629,44.959675553191204,912 24TH ST E,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
24810,S & S CATERING INC,-93.2724593331269,44.948134201045896,307 LAKE ST E,Minneapolis,55408.0,Central,44.94813,-93.27246
22725,KOLLEGE KOFFEE,-93.2531557351254,44.9486183693096,1516 LAKE ST E,Minneapolis,55407.0,Midtown Phillips,44.94862,-93.25316
31754,STARBUCKS COFFEE #8611,-93.27834592581009,44.9624534721329,2000 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.96245,-93.27835
21075,WAFFLE BAR,-93.28849184088699,44.952165113080994,2758 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.95217,-93.28849
306,ANDREA'S PIZZA,-93.26702143904659,44.9792727671461,330 2ND AVE S #214,Minneapolis,55401.0,Downtown West,44.97927,-93.26702
48364,SALLY'S SALOON AND EATERY,-93.22822599029621,44.973376804164296,700 WASHINGTON AVE SE,Minneapolis,55414.0,University of Minnesota,44.97338,-93.22823000000001
23699,BOOLAAYNUR RESTAURANT,-93.2774425152816,44.9645929202774,1819 NICOLLET AVE,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96459,-93.27744
24021,AARAN RESTAURANT,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
38709,AC HOTEL MINNEAPOLIS DOWNTOWN,-93.25493735304859,44.988797684765,401 HENNEPIN AVE,Minneapolis,55401.0,Nicollet Island - East Bank,44.9888,-93.25494
45332,CAFE FINSPANG,-93.2607634675536,44.9493082660126,920 LAKE ST E #148,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
21343,MN NICE CREAM,-93.2505176166979,44.9995628421617,807 BROADWAY ST NE,Minneapolis,55413.0,Logan Park,44.999559999999995,-93.25052
17306,FLETCHERS ICE CREAM LLC,-93.27091020369079,45.0032673808306,1509 MARSHALL ST NE,Minneapolis,55413.0,Sheridan,45.00327,-93.27091
17298,NORTHSIDE STEAK HOUSE,-93.28760485964679,45.0344778339647,4330 LYNDALE AVE N,Minneapolis,55412.0,Camden Industrial,45.03448,-93.2876
17241,GRANDE SUNRISE,-93.22333322177809,44.9018829571671,5554 34TH AVE S,Minneapolis,55417.0,Wenonah,44.90188,-93.22333
22510,THRIVE AT LIFE TIME,-93.2761222424439,44.979513025727606,600 1ST AVE N,Minneapolis,55403.0,Downtown West,44.97951,-93.27611999999999
46268,GLUEKS RESTAURANT,-93.27397686432279,44.9794733137609,16 6TH ST N,Minneapolis,55403.0,Downtown West,44.97947,-93.27398000000001
33407,331 CLUB,-93.26286513724631,45.0012145070689,331 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00121,-93.26286999999999
32007,STUB & HERBS,-93.22681994182359,44.9738338017722,227 OAK ST SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97383,-93.22681999999999
49684,KITCHEN WINDOW,-93.297318063438,44.9474261957242,3001 HENNEPIN AVE,Minneapolis,55408.0,South Uptown,44.94743,-93.29732
35334,FRANK'S A MILLION,-93.26702143904659,44.9792727671461,330 2ND AVE S #218,Minneapolis,55401.0,Downtown West,44.97927,-93.26702
44781,BURGER KING,-93.22482793576592,44.9739853429454,925 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97399,-93.22483000000001
43280,SPEEDWAY #4388,-93.2796116008414,44.969596215751295,101 GRANT ST W,Minneapolis,55403.0,Loring Park,44.9696,-93.27960999999999
22788,LITE BITE 1,-93.26702143904659,44.9792727671461,330 2ND AVE S #219,Minneapolis,55401.0,Downtown West,44.97927,-93.26702
47880,OLYMPIC CAFE 2,-93.30786121263529,45.0032414869063,2117 WEST BROADWAY,Minneapolis,55411.0,Willard - Hay,45.003240000000005,-93.30785999999999
26954,FISH BOWL POKE,-93.2770718865651,44.984933998763196,520 4TH ST N #102,Minneapolis,55401.0,North Loop,44.98493,-93.27707
31465,RED DRAGON,-93.28844746590859,44.961159748990205,2116 LYNDALE AVE S,Minneapolis,55405.0,Lowry Hill East,44.96116,-93.28845
28742,COLLINS RESTAURANT,-93.2613388286116,44.9706436941199,825 8TH ST S,Minneapolis,55404.0,Elliot Park,44.97064,-93.26134
35602,INTERNATIONAL CUISINE BAR & GRILL REST,-93.2211039589757,44.9486563231101,3508 LAKE ST E,Minneapolis,55406.0,Longfellow,44.94866,-93.2211
26457,RAAG PROGRESSIVE INDIAN RESTAURANT,-93.32813160180001,44.91284586802529,3812 50TH ST W,Minneapolis,55410.0,Fulton,44.91285,-93.32813
34454,CRAVE CAFE,-93.2304619922597,44.9960324190602,2100 SUMMER ST NE,Minneapolis,55413.0,Mid - City Industrial,44.99603,-93.23046
10028,CHIN DIAN CAFE,-93.2303838657795,44.991302265999,1500 HENNEPIN AVE E,Minneapolis,55414.0,Como,44.9913,-93.23038000000001
26268,COMO TAP,-93.2218283128101,44.98767485490129,2124 COMO AVE SE,Minneapolis,55414.0,Como,44.98767,-93.22183000000001
23540,GOLD ROOM RESTAURANT AND LOUNGE,-93.2735082536633,44.9793962789738,528 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.9794,-93.27351
23659,ERTE AND THE PEACOCK LOUNGE,-93.2633732944395,45.001145610996105,323 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00115,-93.26337
26807,AFRO DELI & GRILL,-93.27099972440209,44.975554772268,733 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.97555,-93.271
49635,SO GOOD ASIAN,-93.2676175907136,44.9769024652067,200 6TH ST S #SUITE 280,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
26369,SPROUT SALAD COMPANY,-93.2231291559866,44.973206343768396,309 HURON BLVD SE,Minneapolis,55414.0,Prospect Park - East River Road,44.973209999999995,-93.22313
49645,CLASSIC COOKIE CO,-93.2669746368203,44.977664898770506,200 5TH ST S,Minneapolis,55402.0,Downtown West,44.97766,-93.26697
11952,MOJO COFFEE GALLERY,-93.2685454569773,45.010577598301296,2205 CALIFORNIA ST NE,Minneapolis,55418.0,Bottineau,45.01058,-93.26855
24179,THE GRAND HOTEL MINNEAPOLIS,-93.2688247521823,44.97595388271439,615 2ND AVE S,Minneapolis,55402.0,Downtown West,44.97595,-93.26881999999999
40048,CURRAN'S RESTAURANT,-93.2775315832421,44.926595232702205,4201 NICOLLET AVE,Minneapolis,55409.0,King Field,44.9266,-93.27753
49690,ZUMBRO CAFE,-93.31500953225408,44.924473437760106,2803 43RD ST W,Minneapolis,55410.0,Linden Hills,44.92447,-93.31501
49760,DARBY'S PUB & GRILL,-93.27586259878409,44.9847521518787,401 3RD ST N,Minneapolis,55401.0,North Loop,44.98475,-93.27586
49755,AFC SUSHI @ KOWALSKIS #5366,-93.2960760356582,44.9576708162854,2440 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95767,-93.29608
49732,TONY JAROS' RIVER GARDENS,-93.2724668888567,45.0132945082588,2500 MARSHALL ST NE,Minneapolis,55418.0,Marshall Terrace,45.013290000000005,-93.27247
49721,BRIM,-93.30460747335371,44.94857993483829,2919 KNOX AVE S,Minneapolis,55408.0,East Isles,44.94858,-93.30461
16865,IGRILL,-93.2664686849911,44.97861789406161,331 2ND AVE S #206,Minneapolis,55401.0,Downtown West,44.97862,-93.26647
49857,NOKOMIS BEACH COFFEE,-93.2326158962912,44.9127996330564,4956 28TH AVE S,Minneapolis,55417.0,Keewaydin,44.9128,-93.23262
49764,SIGNE BURCKHARDT MANOR,-93.2762129579146,44.955961965177096,2533 1ST AVE S,Minneapolis,55404.0,Whittier,44.95596,-93.27620999999999
49818,BRYANT LAKE BOWL,-93.2902765032007,44.9486606629019,810 LAKE ST W,Minneapolis,55408.0,Lowry Hill East,44.94866,-93.29028000000001
49837,THE HIDEAWAY BURGER BAR,-93.25397636769699,44.984640003836795,219 MAIN ST SE,Minneapolis,55414.0,Marcy Holmes,44.98464,-93.25398
49869,THE FREMONT,-93.29610513388691,44.949468414752396,1300 LAGOON AVE,Minneapolis,55408.0,Lowry Hill East,44.94947,-93.29611
27703,FRANKLIN MARKET LLC,-93.2524897358519,44.9625370562268,1519 FRANKLIN AVE E,Minneapolis,55404.0,Ventura Village,44.962540000000004,-93.25249000000001
18848,SMITH & PORTER/PORTER CAFE,-93.26096423742642,44.9804563058445,428 2ND ST S,Minneapolis,55401.0,Downtown West,44.98046,-93.26096
49930,THE FIX STUDIO,-93.22410652391399,44.93511243100921,3725 MINNEHAHA AVE,Minneapolis,55406.0,Howe,44.935109999999995,-93.22411
25184,PURPLE ONION CAFE,-93.2371972027306,44.98017203028629,1301 UNIVERSITY AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98017,-93.2372
9129,BAKER'S WIFE,-93.2324943578265,44.926681874203,4200 28TH AVE S,Minneapolis,55406.0,Standish,44.92668,-93.23249
14182,THE SHERIDAN ROOM,-93.2626969860998,45.0012146150514,337 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00121,-93.2627
49940,ONE MINNEAPOLIS BREWING,-93.2801391266105,44.9854715360643,618 5TH ST N,Minneapolis,55401.0,North Loop,44.98547,-93.28014
50515,MIXED BLOOD THEATRE COMPANY,-93.24936553093929,44.9707741301902,1501 4TH ST S,Minneapolis,55454.0,Cedar Riverside,44.97077,-93.24937
12022,MONELLO / CONSTANTINE,-93.2726723137993,44.9713883260419,1115 2ND AVE S #LOWER,Minneapolis,55403.0,Downtown West,44.97139,-93.27266999999999
50002,EL MEXICAN RESTAURANT,-93.26941896618321,44.947791727184,417 LAKE ST E #51,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
50017,FENG CHA,-93.2346867986854,44.9804388222204,1417 4TH ST SE,Minneapolis,55414.0,Marcy Holmes,44.98044,-93.23469
9976,CHINA WOK,-93.2333624196485,44.951795152942,2800 27TH AVE S,Minneapolis,55406.0,Longfellow,44.9518,-93.23336
49692,THE MILL NORTHEAST,-93.24701020665479,45.00761325426121,1851 CENTRAL AVE NE,Minneapolis,55418.0,Windom Park,45.00761,-93.24701
50076,TINTO KITCHEN,-93.308331487873,44.912551579970796,4959 PENN AVE S,Minneapolis,55419.0,Lynnhurst,44.91255,-93.30833
50086,CAMPUS CAFE,-93.2466970395737,44.970219036986705,1810 RIVERSIDE AVE,Minneapolis,55454.0,Cedar Riverside,44.97022,-93.2467
50080,SISTERS SLUDGE COFFEE CAFE AND WINE BAR,-93.2391629339645,44.9343395157639,3746 23RD AVE S,Minneapolis,55407.0,Standish,44.93434,-93.23916
50136,KAFE 421,-93.23559864080099,44.981188609787594,421 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.981190000000005,-93.2356
49695,TIFFIN MAN,-93.2844225786512,44.9724268802553,1501 HENNEPIN AVE,Minneapolis,55403.0,Loring Park,44.972429999999996,-93.28442
50207,NICOLLET ISLAND INN,-93.26081861333229,44.985968428784,95 MERRIAM ST,Minneapolis,55401.0,Nicollet Island - East Bank,44.98597,-93.26082
49855,NICOS TACOS,-93.2962881782024,44.9567755439307,2516 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95678,-93.29629
50380,GINGER HOP REST. & HONEY AT GINGER HOP,-93.25770182401241,44.987778644822995,201 HENNEPIN AVE E,Minneapolis,55414.0,Nicollet Island - East Bank,44.98778,-93.2577
50417,LA MEXICANA #1,-93.2520633909264,44.9486504441095,1522 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94865,-93.25206
50217,RUNYONS,-93.27089255718529,44.982881585828295,107 WASHINGTON AVE N,Minneapolis,55401.0,Downtown West,44.98288,-93.27089000000001
49793,NOLO'S KITCHEN & BAR / THE BASEMENT BAR,-93.2755437669269,44.9861799500267,511 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98618,-93.27554
50196,K'S REVOLUTIONARY CATERING & MORE,-93.2785930981588,44.9636643032794,1900 NICOLLET AVE,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96366,-93.27859000000001
49703,LUMBER EXCHANGE EVENT CENTER,-93.2717088329278,44.9796891182559,10 5TH ST S #300,Minneapolis,55401.0,Downtown West,44.979690000000005,-93.27171
50192,MINNESOTA MULLETS,-93.24818580132441,45.000980368066394,1306 CENTRAL AVE NE,Minneapolis,55413.0,Logan Park,45.00098,-93.24819000000001
50263,NUTTY SNACKS,-93.2801291130901,44.955221825108005,2608 BLAISDELL AVE,Minneapolis,55408.0,Whittier,44.955220000000004,-93.28013
49830,COMPASS GROUP,-93.27030936371641,44.9534115862837,2701 WELLS FARGO WAY,Minneapolis,55408.0,Phillips West,44.95341,-93.27031
50257,ELEVATE FOOD HALL.,-93.26567846488341,44.98139157315929,100 WASHINGTON AVE S,Minneapolis,55401.0,Downtown West,44.981390000000005,-93.26568
50304,AGRA CULTURE,-93.27403735687409,44.958214974113,2400 3RD AVE S,Minneapolis,55404.0,Whittier,44.95821,-93.27404
50270,ASIAN MAX,-93.2687525420065,44.9773616702521,120 6TH ST S #215,Minneapolis,55402.0,Downtown West,44.97736,-93.26875
50290,JACK'S BISTRO,-93.27030936371641,44.9534115862837,2701 WELLS FARGO WAY,Minneapolis,55408.0,Phillips West,44.95341,-93.27031
50291,COMMON GROUNDS,-93.27030936371641,44.9534115862837,2701 WELLS FARGO WAY,Minneapolis,55408.0,Phillips West,44.95341,-93.27031
50240,KINDEE,-93.257346914915,44.977956781012495,719 2ND ST S,Minneapolis,55415.0,Downtown East,44.977959999999996,-93.25735
50277,RRS LLC / CHELSEA'S CAFE,-93.3269505094408,44.967940065855295,3701 NORTH WAYZATA BLVD,Minneapolis,55416.0,Bryn - Mawr,44.967940000000006,-93.32695
50047,SEVEN CORNERS COFFEE,-93.2464430391305,44.97281104884421,1851 WASHINGTON AVE S,Minneapolis,55454.0,Cedar Riverside,44.972809999999996,-93.24644
49767,TEA HOUSE CHINESE RESTAURANT,-93.2215675669175,44.973862229991894,2425 UNIVERSITY AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.973859999999995,-93.22157
50286,BLARNEY PUB & GRILL,-93.2559439413756,44.976172860007104,903 WASHINGTON AVE S,Minneapolis,55415.0,Downtown East,44.97617,-93.25594
50249,PENNYS COFFEE,-93.3243666169172,44.922916722036,3509 44TH ST W,Minneapolis,55410.0,Linden Hills,44.92292,-93.32437
50297,COWBOY SLIMS,-93.29786917896651,44.9493977710678,1430 LAGOON AVE,Minneapolis,55408.0,Lowry Hill East,44.9494,-93.29786999999999
50364,CUB FOODS #6692,-93.2317639340757,45.0048714360336,1540 NEW BRIGHTON BLVD,Minneapolis,55413.0,Northeast Park,45.004870000000004,-93.23176
50174,LOWBROW,-93.27833324788651,44.92541756187801,4244 NICOLLET AVE,Minneapolis,55409.0,King Field,44.92542,-93.27833000000001
50310,KITSU,-93.2317639340757,45.0048714360336,1540 NEW BRIGHTON BLVD,Minneapolis,55413.0,Northeast Park,45.004870000000004,-93.23176
50330,WENDY'S 421,-93.2847525603977,44.998644897753,421 WEST BROADWAY,Minneapolis,55411.0,Near - North,44.99864,-93.28475
49939,NORTH SIDE GRILL AND BBQ,-93.3075421948267,45.0037988207611,2118 WEST BROADWAY,Minneapolis,55411.0,Jordan,45.0038,-93.30754
50185,EL CAFE RESTAURANTE Y BAR,-93.2630327143692,44.9154043436928,4820 CHICAGO AVE,Minneapolis,55417.0,Field,44.9154,-93.26303
50051,TOOTIES ON LOWRY,-93.3149779717433,45.013446173742,2706 LOWRY AVE N,Minneapolis,55411.0,Cleveland,45.01345,-93.31498
50342,POTBELLY SANDWICH SHOP,-93.2978634180706,44.9517181528156,2801 HENNEPIN AVE,Minneapolis,55408.0,Lowry Hill East,44.95172,-93.29786
50362,RADISSON RED MINNEAPOLIS DOWNTOWN,-93.2603416052215,44.9767568637845,609 3RD ST S,Minneapolis,55415.0,Downtown East,44.97676,-93.26034
50433,ELK'S LOUNGE,-93.3014949806758,44.9917854099267,1614 PLYMOUTH AVE N,Minneapolis,55411.0,Near - North,44.99179,-93.30149
50546,MANNINGS CAFE,-93.2211461456581,44.98764674611779,2200 COMO AVE SE,Minneapolis,55414.0,Como,44.98765,-93.22115
50242,PANADERIA SAN MIGUEL,-93.25019553383758,44.948082274997205,1621 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94808,-93.2502
50250,FUENTE DE SODAS VIKKY,-93.26941896618321,44.947791727184,417 LAKE ST E,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
50472,HUGE IMPROV THEATER,-93.287689994783,44.94705416224011,3037 LYNDALE AVE S,Minneapolis,55408.0,Lyndale,44.94705,-93.28769
50923,BAHN APPETIT,-93.23560275598341,44.9823187028892,511 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98232,-93.2356
50200,COWBOY JACKS,-93.2741180246883,44.9810867618336,126 5TH ST N,Minneapolis,55403.0,Downtown West,44.98109,-93.27412
50510,SPHERE,-93.25476494927759,44.990017190909796,100 5TH ST S,Minneapolis,55402.0,Nicollet Island - East Bank,44.99002,-93.25476
50492,GUTHRIE THEATER - CULINAIRE,-93.2552972648638,44.9781517987579,818 2ND ST S #TRACT E,Minneapolis,55415.0,Downtown East,44.97815,-93.2553
50245,CHINA MOON,-93.2928054062526,44.9488562342013,2929 DUPONT AVE S,Minneapolis,55408.0,Lowry Hill East,44.948859999999996,-93.29281
50388,ORIENT EXPRESS,-93.26996594047822,44.9768659827524,601 MARQUETTE AVE #204,Minneapolis,55402.0,Downtown West,44.976859999999995,-93.26995
50279,DUCK DUCK COFFEE,-93.246951003186,44.93425226069161,1830 38TH ST E,Minneapolis,55407.0,Standish,44.93425,-93.24695
50252,NORTH MARKET,-93.29832678526381,45.035770418234605,4414 HUMBOLDT AVE N,Minneapolis,55412.0,Webber - Camden,45.03577,-93.29833
50615,WHOLE SUM KITCHEN,-93.29044013402469,44.912531300025904,824 50TH ST W,Minneapolis,55419.0,Lynnhurst,44.91253,-93.29044
50358,LOEWS MINNEAPOLIS HOTEL,-93.27484562144079,44.9787855201956,601 1ST AVE N,Minneapolis,55403.0,Downtown West,44.978790000000004,-93.27485
50436,CANABEY RESTAURANT AND BANQUET,-93.2839109557575,44.94915955175421,312 LAKE ST W #2947,Minneapolis,55408.0,Whittier,44.94916,-93.28390999999999
50608,T SHOPPE BAR,-93.295404874665,45.0313710903096,4154 FREMONT AVE N,Minneapolis,55412.0,Webber - Camden,45.03137,-93.2954
50470,COLONIAL MARKET,-93.27834323266079,44.9521768042451,2750 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95218,-93.27834
50333,UPTOWN PIZZA,-93.2839320598785,44.948107104749795,323 LAKE ST W,Minneapolis,55408.0,Lyndale,44.94811,-93.28393
50554,CAFE ENA,-93.2840820677512,44.9194272431166,4601 GRAND AVE S,Minneapolis,55419.0,Tangletown,44.91943,-93.28408
50408,PAPPY'S,-93.2815284771986,44.9994089312858,2006 WASHINGTON AVE N,Minneapolis,55411.0,Hawthorne,44.99941,-93.28153
50465,AHLAN RESTAURANT,-93.2374747731702,44.9624789331956,2401 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96248,-93.23747
50665,BLACK SHEEP PIZZA,-93.2783961299563,44.955827667909496,2550 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95583,-93.2784
50404,KOWALSKIS UPTOWN MARKET,-93.2960760356582,44.9576708162854,2440 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95767,-93.29608
50845,GUAVAS CUBAN CAFE,-93.2623177398447,44.9013598492301,5607 CHICAGO AVE,Minneapolis,55417.0,Diamond Lake,44.90136,-93.26231999999999
50660,METEOR,-93.28066505876829,45.000084049021304,2027 2ND ST N,Minneapolis,55411.0,Hawthorne,45.00008,-93.28067
50452,BAR BRAVA,-93.28136534044809,44.9986668261733,1914 WASHINGTON AVE N,Minneapolis,55411.0,Near - North,44.998670000000004,-93.28137
50709,CHINO LATINO,-93.29867455365299,44.9485928137236,2916 HENNEPIN AVE,Minneapolis,55408.0,East Isles,44.94859,-93.29867
50768,ASA'S BALERY,-93.23867378781759,44.9392909532909,3507 23RD AVE S,Minneapolis,55407.0,Corcoran,44.93929,-93.23867
50724,LITTLE CAESARS PIZZA,-93.240916088768,44.9493733182469,2218 LAKE ST E #A,Minneapolis,55407.0,East Phillips,44.94937,-93.24091999999999
50693,JAZZMAN'S CAFE,-93.2617295607259,44.956618342277096,2525 CHICAGO AVE,Minneapolis,55404.0,Midtown Phillips,44.95662,-93.26173
50690,CHILDRENS HOSPITAL & CLINICS,-93.2617295607259,44.956618342277096,2525 CHICAGO AVE,Minneapolis,55404.0,Midtown Phillips,44.95662,-93.26173
50694,PATIENT SERVICES CAFETERIA,-93.2617295607259,44.956618342277096,2525 CHICAGO AVE,Minneapolis,55404.0,Midtown Phillips,44.95662,-93.26173
50771,JAMBA JUICE,-93.32255550281158,44.9475887771447,3060 EXCELSIOR BLVD #A,Minneapolis,55416.0,West Calhoun,44.947590000000005,-93.32256
50457,BROADWAY PUB & GRILL,-93.280572999418,44.99939682479079,200 WEST BROADWAY,Minneapolis,55411.0,Hawthorne,44.9994,-93.28057
50773,SUSHI TANGO,-93.297318063438,44.9474261957242,3001 HENNEPIN AVE,Minneapolis,55408.0,South Uptown,44.94743,-93.29732
50712,LA MICHOACANA PUREPECHA,-93.288379396068,44.9481433988683,701 LAKE ST E,Minneapolis,55407.0,South Uptown,44.94814,-93.28838
50719,BALDY'S BBQ,-93.234602987666,44.979012209146994,1501 UNIVERSITY AVE SE,Minneapolis,55414.0,University of Minnesota,44.979009999999995,-93.2346
50916,BLACK WALNUT BAKERY,0.0,0.0,3157 HENNEPIN AVE,Minneapolis,55408.0,CARAG,0.0,0.0
50832,DOUBLETREE BY HILTON HOTEL MINNEAPOLIS - UNIVERSITY AREA,-93.2225862555513,44.971006498098795,511 HURON BLVD SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97101,-93.22259
50846,FRGMNT COFFEE CO.,-93.2780431827795,44.98795765485129,729 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98794,-93.27803
50800,CARIBOU COFFEE #162,-93.29398545207451,44.9598585150781,2300 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95986,-93.29399000000001
50497,HIBACHI BUFFET,-93.27628225305729,44.9479113681377,111 LAKE ST E,Minneapolis,55408.0,Lyndale,44.94791,-93.27628
50848,STARBUCKS COFFEE #263,-93.2720653239584,44.976093892135104,80 8TH ST S,Minneapolis,55402.0,Downtown West,44.97609,-93.27207
50512,KHAO HOM THAI RESTAURANT,-93.2469372409959,45.012631806761796,2411 CENTRAL AVE NE,Minneapolis,55418.0,Windom Park,45.01263,-93.24694000000001
